company_name,slug,phone,address,city,state,zip,website,has_website,website_category,google_maps_url,business_status,source,discovery_city,discovery_query,license_number,license_status,license_expiration,county,contact_name,crossref_confidence,tsbpe_verified,phone_match,address_match,crossref_notes
Kyle Plumbing & Drain,kyle-plumbing-drain-kyle,(737) 286-8229,"3080 Kyle Crossing #235, Kyle, TX 78640",Kyle,TX,78640,,False,no_website,https://maps.google.com/?cid=2186993272466863095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Kyle,plumber in Kyle Texas,,,,,,,False,,,
Travis Cox Plumbing Co LLC,travis-cox-plumbing-co-llc-kyle,(512) 842-1301,"8600 Ranch to Market Rd 150, Kyle, TX 78640",Kyle,TX,78640,,False,no_website,https://maps.google.com/?cid=17785343790188439005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Kyle,plumbing company Kyle Texas,,,,,,,False,,,
Buda Plumbing Experts,buda-plumbing-experts-buda,(737) 770-3436,"2899 Business Park Dr, Buda, TX 78610",Buda,TX,78610,,False,no_website,https://maps.google.com/?cid=2543999703600641281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Kyle,plumbing company Kyle Texas,,,,,,,False,,,
Dwayne's Plumbing,dwayne-s-plumbing-sherman,(903) 893-6097,"449 Mountain Climb Rd, Sherman, TX 75092",Sherman,TX,75092,,False,no_website,https://maps.google.com/?cid=9286143929548544524&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Sherman,plumber in Sherman Texas,,,,,,,False,,,
Red River Plumbing,red-river-plumbing-sherman,(903) 892-1729,"2114 Gibbons Rd, Sherman, TX 75092",Sherman,TX,75092,,False,no_website,https://maps.google.com/?cid=16547901517124997870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Sherman,plumber in Sherman Texas,,,,,,,False,,,
On Point Leak Detection Plumbing Services LLC,on-point-leak-detection-plumbing-services-llc-tom-bean,(903) 271-4967,"107 Randolph St, Tom Bean, TX 75489",Tom Bean,TX,75489,,False,no_website,https://maps.google.com/?cid=12877787329202383804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Sherman,plumber in Sherman Texas,,,,,,,False,,,
Affordable Plumbing Co,affordable-plumbing-co-huntsville,(936) 291-7886,"8 Frank Cloud Rd, Huntsville, TX 77320",Huntsville,TX,77320,,False,no_website,https://maps.google.com/?cid=5405479699337119965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Huntsville,plumber in Huntsville Texas,,,,,,,False,,,
Full Force Plumbing,full-force-plumbing-huntsville,(936) 291-8312,"248 Arizona Ln, Huntsville, TX 77320",Huntsville,TX,77320,,False,no_website,https://maps.google.com/?cid=1440337284054851265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Huntsville,plumber in Huntsville Texas,,,,,,,False,,,
JC’s Plumbing Service,jc-s-plumbing-service-huntsville,(936) 577-0285,"80 Frank Cloud Rd, Huntsville, TX 77320",Huntsville,TX,77320,,False,no_website,https://maps.google.com/?cid=15656575067134804823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Huntsville,plumber in Huntsville Texas,,,,,,,False,,,
Action Plumbing,action-plumbing-huntsville,(936) 295-4499,"7130 TX-75, Huntsville, TX 77340",Huntsville,TX,77340,,False,no_website,https://maps.google.com/?cid=15106844334219812302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Huntsville,plumber in Huntsville Texas,,,,,,,False,,,
Pickell Plumbing LLC,pickell-plumbing-llc-round-rock,(512) 825-8434,"2501 Louis Henna Blvd, Round Rock, TX 78664",Round Rock,TX,78664,,False,no_website,https://maps.google.com/?cid=3213692618444035292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Round Rock,plumber in Round Rock Texas,,,,,,,False,,,
Storybook Plumbing Solutions,storybook-plumbing-solutions-abilene,(325) 238-7320,"731 Walnut St, Abilene, TX 79601",Abilene,TX,79601,http://storybookplumbingsolutions.com/,False,website_url_not_reachable,https://maps.google.com/?cid=8897625315332443342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Abilene,plumber in Abilene Texas,,,,,,,False,,,
T&T Plumbing,t-t-plumbing-abilene,(325) 529-3162,"3478 Catclaw Dr #194, Abilene, TX 79606",Abilene,TX,79606,,False,no_website,https://maps.google.com/?cid=257456628761728380&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Abilene,plumber in Abilene Texas,,,,,,,False,,,
The Plumbing Doctor,the-plumbing-doctor-abilene,(325) 484-4090,"650 E N 22nd St, Abilene, TX 79601",Abilene,TX,79601,,False,no_website,https://maps.google.com/?cid=13506022867915219778&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Abilene,plumber in Abilene Texas,,,,,,,False,,,
Donnie Underwood Plumbing,donnie-underwood-plumbing-abilene,(325) 698-4911,"1441 Woodard St, Abilene, TX 79605",Abilene,TX,79605,,False,no_website,https://maps.google.com/?cid=13140062934377190609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Abilene,plumbing company Abilene Texas,,,,,,,False,,,
Texas Plumbing Solutions LLC,texas-plumbing-solutions-llc-richardson,(214) 418-4964,"500 E Arapaho Rd Ste 603, Richardson, TX 75081",Richardson,TX,75081,https://friscotxplumbers.com/,False,website_url_not_reachable,https://maps.google.com/?cid=1092828464651696736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Richardson,plumber in Richardson Texas,,,,,,,False,,,
Sawyer Brothers Plumber's Service Co,sawyer-brothers-plumber-s-service-co-richardson,(972) 203-6550,"2929 N Central Expy #957, Richardson, TX 75080",Richardson,TX,75080,,False,no_website,https://maps.google.com/?cid=3932202482829099009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Richardson,plumber in Richardson Texas,,,,,,,False,,,
Texas Green Plumbing,texas-green-plumbing-richardson,(972) 498-1047,"1300 E Arapaho Rd #101, Richardson, TX 75081",Richardson,TX,75081,,False,no_website,https://maps.google.com/?cid=14753332162216721026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Richardson,plumber in Richardson Texas,,,,,,,False,,,
Richardson Plumbing Sewer Air Conditioning Electrical & Air-Duct Cleaning Co,richardson-plumbing-sewer-air-conditioning-electrical-air-du,(469) 898-6929,"504 N Coit Rd #1280, Richardson, TX 75080",Richardson,TX,75080,,False,no_website,https://maps.google.com/?cid=5860040027179343401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Richardson,plumbing company Richardson Texas,,,,,,,False,,,
In-House Plumbing Company,in-house-plumbing-company-allen,(972) 992-1767,"5903 Curtis Dr, Allen, TX 75002",Allen,TX,75002,http://www.inhouseplumbingcompany.com/,False,website_url_not_reachable,https://maps.google.com/?cid=15184127528122818688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Richardson,plumbing company Richardson Texas,,,,,,,False,,,
Don's Plumbing,don-s-plumbing-odessa,(432) 333-9826,"120 Monticello Dr, Odessa, TX 79763",Odessa,TX,79763,,False,no_website,https://maps.google.com/?cid=11589880394767170118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Odessa,plumber in Odessa Texas,,,,,,,False,,,
Trenchless Replacement Specialists,trenchless-replacement-specialists-odessa,(432) 580-7693,"311 W 42nd St, Odessa, TX 79764",Odessa,TX,79764,https://trenchlessrs.com/?utm_source=GMB&utm_medium=Organic,False,website_url_not_reachable,https://maps.google.com/?cid=17360255015325263889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Odessa,plumber in Odessa Texas,,,,,,,False,,,
Danny's Expert Plumbing,danny-s-expert-plumbing-odessa,(432) 332-6692,"1806 N Texas Ave, Odessa, TX 79761",Odessa,TX,79761,http://facebook.com/dannysplumbing/,False,social_or_directory_only,https://maps.google.com/?cid=8995870934160003029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Odessa,plumber in Odessa Texas,,,,,,,False,,,
Rainbow Plumbing,rainbow-plumbing-odessa,(432) 334-0508,"2508 N Grandview Ave A, Odessa, TX 79762",Odessa,TX,79762,,False,no_website,https://maps.google.com/?cid=9336645684659188579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Odessa,plumber in Odessa Texas,,,,,,,False,,,
All-Star Plumbing,all-star-plumbing-odessa,(432) 614-7067,"1128 Bruce Ave, Odessa, TX 79761",Odessa,TX,79761,,False,no_website,https://maps.google.com/?cid=7240903176537086943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Odessa,plumbing company Odessa Texas,,,,,,,False,,,
Bob plumbing repair sugar land,bob-plumbing-repair-sugar-land-sugar-land,(832) 581-4999,"1650 Hwy 6 Ste 425, Sugar Land, TX 77478",Sugar Land,TX,77478,,False,no_website,https://maps.google.com/?cid=10220185385174202089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Sugar Land,plumber in Sugar Land Texas,,,,,,,False,,,
Premium Plumbing,premium-plumbing-beaumont,(409) 842-0997,"1575 S 23rd St, Beaumont, TX 77707",Beaumont,TX,77707,http://www.premiumplumbing.com/,False,website_url_not_reachable,https://maps.google.com/?cid=5835006773963512975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Beaumont,plumber in Beaumont Texas,,,,,,,False,,,
N-Sink Plumbing and Drain Specialist,n-sink-plumbing-and-drain-specialist-beaumont,(409) 245-7153,"1110 Calder Ave Ste 120, Beaumont, TX 77701",Beaumont,TX,77701,https://getnsink.com/,False,website_url_not_reachable,https://maps.google.com/?cid=16916342973189785348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Beaumont,plumber in Beaumont Texas,,,,,,,False,,,
Lyons Plumbing,lyons-plumbing-beaumont,(409) 673-2419,"2197 Central Dr, Beaumont, TX 77706",Beaumont,TX,77706,,False,no_website,https://maps.google.com/?cid=10196801934595618216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Beaumont,plumber in Beaumont Texas,,,,,,,False,,,
Noack Plumbing & Heating,noack-plumbing-heating-beaumont,(409) 866-3500,"7525 College St, Beaumont, TX 77707",Beaumont,TX,77707,,False,no_website,https://maps.google.com/?cid=17163806415423401243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Beaumont,plumber in Beaumont Texas,,,,,,,False,,,
First Class Plumbing,first-class-plumbing-lumberton,(409) 227-0423,"55 W Chance Cutoff Ste 600, Lumberton, TX 77657",Lumberton,TX,77657,https://www.firstclassplumbing.org/,False,website_url_not_reachable,https://maps.google.com/?cid=13476672029247489269&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Beaumont,plumber in Beaumont Texas,,,,,,,False,,,
Advantage Plumbing,advantage-plumbing-vidor,(409) 769-6317,"687 Old Highway 90 W, Vidor, TX 77662",Vidor,TX,77662,,False,no_website,https://maps.google.com/?cid=15188129172167003526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Beaumont,plumber in Beaumont Texas,,,,,,,False,,,
Hansen Plumbing Inc,hansen-plumbing-inc-beaumont,(409) 866-2933,"1526 East Ln, Beaumont, TX 77713",Beaumont,TX,77713,,False,no_website,https://maps.google.com/?cid=1485349430536877836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Beaumont,plumbing company Beaumont Texas,,,,,,,False,,,
S.D.S. Plumbing LLC,s-d-s-plumbing-llc-college-station,(979) 457-1121,"1013 Sun Meadow Ct, College Station, TX 77845",College Station,TX,77845,https://sds-plumbing.com/?utm_sources=GMB,False,website_url_not_reachable,https://maps.google.com/?cid=13592318237768651610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,College Station,plumber in College Station Texas,,,,,,,False,,,
Tug's Maroon Plumbing,tug-s-maroon-plumbing-college-station,(979) 985-3500,"540 Graham Rd, College Station, TX 77845",College Station,TX,77845,https://maroonplumbers.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,False,website_url_not_reachable,https://maps.google.com/?cid=14167877675048302664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,College Station,plumber in College Station Texas,,,,,,,False,,,
Next Plumbing & Heating,next-plumbing-heating-bryan,(979) 314-0898,"1722 Broadmoor Dr #115, Bryan, TX 77802",Bryan,TX,77802,,False,no_website,https://maps.google.com/?cid=3087892024530464612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,College Station,plumber in College Station Texas,,,,,,,False,,,
H & A Plumbing,h-a-plumbing-college-station,(979) 690-8844,"4562 Rock Prairie Rd W, College Station, TX 77845",College Station,TX,77845,http://www.haplumbing.com/,False,website_url_not_reachable,https://maps.google.com/?cid=10563701624486627126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,College Station,plumber in College Station Texas,,,,,,,False,,,
Speedway Plumbing League City,speedway-plumbing-league-city-league-city,(713) 352-1590,"2309 Acacia Ct, League City, TX 77573",League City,TX,77573,https://league-city-tx.speedwayplumbingtexas.com/,False,website_url_not_reachable,https://maps.google.com/?cid=7648401436450470275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,League City,plumber in League City Texas,,,,,,,False,,,
Ryno Plumbing LLC,ryno-plumbing-llc-league-city,(281) 520-5737,"4420 Canonsburg Ln, League City, TX 77573",League City,TX,77573,https://rynoplumbing.com/,False,website_url_not_reachable,https://maps.google.com/?cid=463716894642064153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,League City,plumber in League City Texas,,,,,,,False,,,
Galveston Island Plumbing & Drain Cleaning,galveston-island-plumbing-drain-cleaning-league-city,(346) 910-7697,"1401 Link Rd, League City, TX 77573",League City,TX,77573,https://www.galvestonplumbingdrains.com/league-city/?utm_source=google&utm_medium=gmb-league-city,False,website_url_not_reachable,https://maps.google.com/?cid=4085554335166937103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,League City,plumbing company League City Texas,,,,,,,False,,,
Bannister Plumbing & Air,bannister-plumbing-air-tyler,(903) 364-7535,"6618 S Broadway Ave, Tyler, TX 75703",Tyler,TX,75703,https://bannisterplumbingandair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_tyler,False,website_url_not_reachable,https://maps.google.com/?cid=8813783853865212663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Tyler,plumber in Tyler Texas,,,,,,,False,,,
J's Plumbing,j-s-plumbing-edinburg,(956) 383-6023,"3810 E Richardson Rd, Edinburg, TX 78542",Edinburg,TX,78542,,False,no_website,https://maps.google.com/?cid=3397775701188213319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Edinburg,plumber in Edinburg Texas,,,,,,,False,,,
Rio Plumbing Services,rio-plumbing-services-edinburg,(956) 381-8263,"6205 E Mile 17 1/2 Rd, Edinburg, TX 78542",Edinburg,TX,78542,,False,no_website,https://maps.google.com/?cid=4560580631061829578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Edinburg,plumber in Edinburg Texas,,,,,,,False,,,
Montez Plumbing LLC,montez-plumbing-llc-edinburg,(956) 451-5050,"2418 E Steel Ave, Edinburg, TX 78542",Edinburg,TX,78542,,False,no_website,https://maps.google.com/?cid=1320552858252733616&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Edinburg,plumber in Edinburg Texas,,,,,,,False,,,
Conroe Premier Plumbing,conroe-premier-plumbing-conroe,(254) 360-9897,"310 Metcalf St, Conroe, TX 77301",Conroe,TX,77301,https://nuvonrepairhub.com/,False,website_url_not_reachable,https://maps.google.com/?cid=5949441120470236642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Conroe,plumber in Conroe Texas,,,,,,,False,,,
Derek & Sons Plumbing LLC,derek-sons-plumbing-llc-montgomery,(936) 213-6583,"3636 Honea Egypt Rd #7630, Montgomery, TX 77316",Montgomery,TX,77316,,False,no_website,https://maps.google.com/?cid=5891860730317913416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Conroe,plumber in Conroe Texas,,,,,,,False,,,
Swinner Plumbing,swinner-plumbing-conroe,(936) 672-1360,"805 Toby Ln, Conroe, TX 77301",Conroe,TX,77301,,False,no_website,https://maps.google.com/?cid=12228787283161154498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Conroe,plumbing company Conroe Texas,,,,,,,False,,,
Spencer's Plumbing,spencer-s-plumbing-san-angelo,(325) 656-8284,"5556 N US Hwy 87, San Angelo, TX 76901",San Angelo,TX,76901,,False,no_website,https://maps.google.com/?cid=1185896597134669162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,San Angelo,plumber in San Angelo Texas,,,,,,,False,,,
Diamond H Plumbing,diamond-h-plumbing-san-angelo,(325) 947-2812,"3102 Rock Brook Dr, San Angelo, TX 76904",San Angelo,TX,76904,,False,no_website,https://maps.google.com/?cid=16183965472206076635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,San Angelo,plumber in San Angelo Texas,,,,,,,False,,,
Complete Plumbing Repair San Angelo,complete-plumbing-repair-san-angelo-san-angelo,(325) 221-4535,"15 E Ave A, San Angelo, TX 76903",San Angelo,TX,76903,,False,no_website,https://maps.google.com/?cid=2609843366428859459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,San Angelo,plumbing company San Angelo Texas,,,,,,,False,,,
Baros Plumbing,baros-plumbing-san-angelo,(325) 659-1669,"928 E 21st St, San Angelo, TX 76903",San Angelo,TX,76903,,False,no_website,https://maps.google.com/?cid=6158597814553213303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,San Angelo,plumbing company San Angelo Texas,,,,,,,False,,,
"Connally Plumbing, Inc.",connally-plumbing-inc-new-braunfels,(830) 837-5663,"903 Landa St, New Braunfels, TX 78130",New Braunfels,TX,78130,https://www.connallyplumbing.com/,False,website_url_not_reachable,https://maps.google.com/?cid=14755969044811305748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,New Braunfels,plumber in New Braunfels Texas,,,,,,,False,,,
New Braunfels Plumbing Experts,new-braunfels-plumbing-experts-new-braunfels,(512) 616-2661,"279 Creekside Way, New Braunfels, TX 78130",New Braunfels,TX,78130,http://newbraunfelsplumbingexperts.com/,False,website_url_not_reachable,https://maps.google.com/?cid=7679069140787378345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,New Braunfels,plumber in New Braunfels Texas,,,,,,,False,,,
New Braunfels Plumbing Co,new-braunfels-plumbing-co-new-braunfels,(830) 460-5221,"112 Jacks Ln, New Braunfels, TX 78130",New Braunfels,TX,78130,,False,no_website,https://maps.google.com/?cid=4133412176812311662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,New Braunfels,plumber in New Braunfels Texas,,,,,,,False,,,
Terry Family Plumbing,terry-family-plumbing-new-braunfels,(253) 201-8200,"7765 FM482 #4500, New Braunfels, TX 78132",New Braunfels,TX,78132,,False,no_website,https://maps.google.com/?cid=10415949318140725944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,New Braunfels,plumber in New Braunfels Texas,,,,,,,False,,,
Plumbing Matters,plumbing-matters-new-braunfels,(830) 708-0541,"232 Trade Center Dr, New Braunfels, TX 78130",New Braunfels,TX,78130,,False,no_website,https://maps.google.com/?cid=8974864413104208526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,New Braunfels,plumber in New Braunfels Texas,,,,,,,False,,,
Ready Plumber Temple TX,ready-plumber-temple-tx-temple,(254) 239-0461,"7450 Honeysuckle, Temple, TX 76502",Temple,TX,76502,,False,no_website,https://maps.google.com/?cid=8350116523407283302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumber in Temple Texas,,,,,,,False,,,
Academy Plumbing Co,academy-plumbing-co-temple,(254) 982-4972,"11035 Burgess Rd, Temple, TX 76501",Temple,TX,76501,,False,no_website,https://maps.google.com/?cid=220440317028718337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumber in Temple Texas,,,,,,,False,,,
Gann Heating-Air & Plumbing,gann-heating-air-plumbing-temple,(254) 493-0737,"5716 Heidenheimer Rd, Temple, TX 76501",Temple,TX,76501,,False,no_website,https://maps.google.com/?cid=9117651483086685941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumber in Temple Texas,,,,,,,False,,,
Guerra Plumbing,guerra-plumbing-temple,(254) 771-3576,"520 W Avenue G, Temple, TX 76504",Temple,TX,76504,,False,no_website,https://maps.google.com/?cid=7991431776725956020&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumber in Temple Texas,,,,,,,False,,,
MIKE'S PLUMBING,mike-s-plumbing-little-river-academy,(254) 231-8101,"606 Arbor Cove, Little River-Academy, TX 76554",Little River-Academy,TX,76554,,False,no_website,https://maps.google.com/?cid=15638956581714222699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Temple,plumbing company Temple Texas,,,,,,,False,,,
