name,slug,industry,trade,region,address,city,phone,website_listed,no_website_reason,source,status,verification_status,verification_notes,google_maps_url,google_website,google_phone,google_address,web_search_website,web_search_confidence
Plumber Duck Inc.,plumber-duck-inc-lancaster,home_services,plumber,socal,"42507 27th St W, Lancaster, CA 93536",Lancaster,(661) 435-4700,https://plumberduck.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumberduck.com/. Google lists website: https://plumberduck.com/,https://maps.google.com/?cid=8665471597031647157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumberduck.com/,(661) 435-4700,"42507 27th St W, Lancaster, CA 93536",https://plumberduck.com/,high
Plumber Torrance,plumber-torrance-torrance,home_services,plumber,socal,"20500 Hawthorne Blvd, Torrance, CA 90503",Torrance,(424) 360-2451,http://plumbertorranceco.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://plumbertorranceco.com/. Google lists website: http://plumbertorranceco.com/,https://maps.google.com/?cid=17023372914338434793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://plumbertorranceco.com/,(424) 360-2451,"20500 Hawthorne Blvd, Torrance, CA 90503",http://plumbertorranceco.com/,high
Plumber XP,plumber-xp-la-habra,home_services,plumber,socal,"1120 S Cypress St ste f, La Habra, CA 90631",La Habra,(562) 448-2124,http://www.plumberxp.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.plumberxp.com/. Google lists website: http://www.plumberxp.com/,https://maps.google.com/?cid=9988149409479488332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.plumberxp.com/,(562) 448-2124,"1120 S Cypress St ste f, La Habra, CA 90631",http://www.plumberxp.com/,high
Plumber's Kingdom,plumber-s-kingdom-torrance,home_services,plumber,socal,"23473 Hawthorne Blvd, Torrance, CA 90505",Torrance,(310) 388-4002,https://plumbingkingdom.com/Torrance,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbingkingdom.com/Torrance. Google lists website: https://plumbingkingdom.com/Torrance,https://maps.google.com/?cid=2440558471486939895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingkingdom.com/Torrance,(310) 388-4002,"23473 Hawthorne Blvd, Torrance, CA 90505",https://plumbingkingdom.com/Torrance,high
Plumbing Boys,plumbing-boys-burbank,home_services,plumber,socal,"2241 N Parish Pl, Burbank, CA 91504",Burbank,(818) 823-7522,https://plumbingboys.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbingboys.com/. Google lists website: https://plumbingboys.com/,https://maps.google.com/?cid=11194035432724130970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingboys.com/,(818) 823-7522,"2241 N Parish Pl, Burbank, CA 91504",https://plumbingboys.com/,high
Plumbing By Kirk Inc.,plumbing-by-kirk-inc-valencia,home_services,plumber,socal,"25133 Ave Tibbitts Unit D, Valencia, CA 91355",Valencia,(661) 263-6519,http://www.plumbingbykirk.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.plumbingbykirk.com/. Google lists website: http://www.plumbingbykirk.com/,https://maps.google.com/?cid=7744987301191711224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.plumbingbykirk.com/,(661) 263-6519,"25133 Ave Tibbitts Unit D, Valencia, CA 91355",http://www.plumbingbykirk.com/,high
"Plumbing Concepts, Inc.",plumbing-concepts-inc-corona,home_services,plumber,socal,"2445 Railroad St, Corona, CA 92878",Corona,(951) 520-8590,https://plumbingconcepts.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbingconcepts.com/. Google lists website: https://plumbingconcepts.com/,https://maps.google.com/?cid=4361730305921748956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingconcepts.com/,(951) 520-8590,"2445 Railroad St, Corona, CA 92878",https://plumbingconcepts.com/,high
Plumbing Dudes,plumbing-dudes-burbank,home_services,plumber,socal,"1201 S Victory Blvd Unit 202, Burbank, CA 91502",Burbank,(818) 805-4013,https://www.plumbingdudes.la/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.plumbingdudes.la/. Google lists website: https://www.plumbingdudes.la/,https://maps.google.com/?cid=10152222724935738096&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.plumbingdudes.la/,(818) 805-4013,"1201 S Victory Blvd Unit 202, Burbank, CA 91502",https://www.plumbingdudes.la/,high
"Plumbing Experts Sewer and Drain, LLC",plumbing-experts-sewer-and-drain-llc-palm-springs,home_services,plumber,socal,"333 N Sunrise Way #201, Palm Springs, CA 92263",Palm Springs,(760) 409-0353,https://plumbingexpertsca.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbingexpertsca.com/. Google lists website: https://plumbingexpertsca.com/,https://maps.google.com/?cid=18167063330948479484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingexpertsca.com/,(760) 409-0353,"333 N Sunrise Way #201, Palm Springs, CA 92263",https://plumbingexpertsca.com/,high
Plumbing Geeks,plumbing-geeks-sun-valley,home_services,plumber,socal,"8261 N Clybourn Ave, Sun Valley, CA 91352",Sun Valley,(818) 768-2032,http://plumbinggeeksla.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://plumbinggeeksla.com/. Google lists website: http://plumbinggeeksla.com/,https://maps.google.com/?cid=2510325491052628197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://plumbinggeeksla.com/,(818) 768-2032,"8261 N Clybourn Ave, Sun Valley, CA 91352",http://plumbinggeeksla.com/,high
Plumbing Heroes: 24/7 Commercial And Residential Plumbers La Puente - Sewer Services,plumbing-heroes-24-7-commercial-and-residential-plumbers-la-,home_services,plumber,socal,"16258 Bluebonnet St, La Puente, CA 91744",La Puente,(626) 669-7891,https://pheroes.xyz/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://pheroes.xyz/. Google lists website: https://pheroes.xyz/,https://maps.google.com/?cid=8520404882958955135&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pheroes.xyz/,(626) 669-7891,"16258 Bluebonnet St, La Puente, CA 91744",https://pheroes.xyz/,high
Plumbing Installs,plumbing-installs-westminster,home_services,plumber,socal,"6291 Iroquois Rd, Westminster, CA 92683",Westminster,(714) 455-9346,http://www.plumbinginstalls.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.plumbinginstalls.com/. Google lists website: http://www.plumbinginstalls.com/,https://maps.google.com/?cid=8340241273990462522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.plumbinginstalls.com/,(714) 455-9346,"6291 Iroquois Rd, Westminster, CA 92683",http://www.plumbinginstalls.com/,high
Plumbing Matters Rooter & Plumbing Services Incorporated,plumbing-matters-rooter-plumbing-services-incorporated-river,home_services,plumber,socal,"17285 Ridge Canyon Dr, Riverside, CA 92506",Riverside,(909) 714-2207,https://plumbingmattersandrooterservices.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbingmattersandrooterservices.com/. Google lists website: https://plumbingmattersandrooterservices.com/,https://maps.google.com/?cid=14783584617942957417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingmattersandrooterservices.com/,(909) 714-2207,"17285 Ridge Canyon Dr, Riverside, CA 92506",https://plumbingmattersandrooterservices.com/,high
Plumbing Method | Emergency Plumbers Chino,plumbing-method-emergency-plumbers-chino-chino-hills,home_services,plumber,socal,"15944 Ellington Wy, Chino Hills, CA 91709",Chino Hills,(844) 529-7473,https://www.plumbingmethod.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.plumbingmethod.com/. Google lists website: https://www.plumbingmethod.com/,https://maps.google.com/?cid=15363634226078826750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.plumbingmethod.com/,(844) 529-7473,"15944 Ellington Wy, Chino Hills, CA 91709",https://www.plumbingmethod.com/,high
Plumbing Monrovia,plumbing-monrovia-monrovia,home_services,plumber,socal,"422 W Foothill Blvd, Monrovia, CA 91016",Monrovia,(626) 340-4557,http://www.plumbing-monrovia.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.plumbing-monrovia.com/. Google lists website: http://www.plumbing-monrovia.com/,https://maps.google.com/?cid=16962283235745416060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.plumbing-monrovia.com/,(626) 340-4557,"422 W Foothill Blvd, Monrovia, CA 91016",http://www.plumbing-monrovia.com/,high
Plumbing Murrieta | ACPS,plumbing-murrieta-acps-murrieta,home_services,plumber,socal,"24910 Las Brisas Rd Suite 112 A, Murrieta, CA 92562",Murrieta,(951) 381-0668,https://www.acpsplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.acpsplumbing.com/. Google lists website: https://www.acpsplumbing.com/,https://maps.google.com/?cid=15068868252217627288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.acpsplumbing.com/,(951) 381-0668,"24910 Las Brisas Rd Suite 112 A, Murrieta, CA 92562",https://www.acpsplumbing.com/,high
Plumbing Plus,plumbing-plus-poway,home_services,plumber,socal,"12585 Kirkham Ct Ste B, Poway, CA 92064",Poway,(858) 215-3202,https://www.plumbingplus.net/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.plumbingplus.net/. Google lists website: https://www.plumbingplus.net/,https://maps.google.com/?cid=7745323626044653844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.plumbingplus.net/,(858) 215-3202,"12585 Kirkham Ct Ste B, Poway, CA 92064",https://www.plumbingplus.net/,high
Plumbing Service Solutions - Harbor City,plumbing-service-solutions-harbor-city-harbor-city,home_services,plumber,socal,"25843 Frampton Ave, Harbor City, CA 90710",Harbor City,(310) 773-0305,https://plumbingservicesolutions.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbingservicesolutions.com/. Google lists website: https://plumbingservicesolutions.com/,https://maps.google.com/?cid=10259291569893665531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingservicesolutions.com/,(310) 773-0305,"25843 Frampton Ave, Harbor City, CA 90710",https://plumbingservicesolutions.com/,high
Plumbing Services INC.,plumbing-services-inc-el-cajon,home_services,plumber,socal,"320 Coogan Way, El Cajon, CA 92020",El Cajon,(619) 393-6469,https://www.plumbing-servicesinc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8959473041999776885,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.plumbing-servicesinc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8959473041999776885. Google lists website: https://www.plumbing-servicesinc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8959473041999776885,https://maps.google.com/?cid=17981123110065223921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.plumbing-servicesinc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8959473041999776885,(619) 393-6469,"320 Coogan Way, El Cajon, CA 92020",https://www.plumbing-servicesinc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8959473041999776885,high
Plumbing Solution Specialist,plumbing-solution-specialist-anaheim,home_services,plumber,socal,"1325 N Red Gum St Suite 3, Anaheim, CA 92806",Anaheim,(888) 973-5422,https://plumbingsolutionspecialist.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbingsolutionspecialist.com/. Google lists website: https://plumbingsolutionspecialist.com/,https://maps.google.com/?cid=10201488835065631849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingsolutionspecialist.com/,(888) 973-5422,"1325 N Red Gum St Suite 3, Anaheim, CA 92806",https://plumbingsolutionspecialist.com/,high
Plumbing Solutions,plumbing-solutions-beaumont,home_services,plumber,socal,"9489 College St Suite 100, Beaumont, TX 77707",Beaumont,(409) 840-5511,https://plumbing.solutions/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbing.solutions/. Google lists website: https://plumbing.solutions/,https://maps.google.com/?cid=4253135682055336133&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbing.solutions/,(409) 840-5511,"9489 College St Suite 100, Beaumont, TX 77707",https://plumbing.solutions/,high
Plumbing Tree,plumbing-tree-san-diego,home_services,plumber,socal,"2640 Financial Ct Suite E, San Diego, CA 92117",San Diego,(858) 859-9555,https://plumbingtreesd.com/?utm_source=GMBmain&utm_medium=organic,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://plumbingtreesd.com/?utm_source=GMBmain&utm_medium=organic. Google lists website: https://plumbingtreesd.com/?utm_source=GMBmain&utm_medium=organic,https://maps.google.com/?cid=17618864733420328014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingtreesd.com/?utm_source=GMBmain&utm_medium=organic,(858) 859-9555,"2640 Financial Ct Suite E, San Diego, CA 92117",https://plumbingtreesd.com/?utm_source=GMBmain&utm_medium=organic,high
Pop's Family Plumbing,pop-s-family-plumbing-lake-elsinore,home_services,plumber,socal,"18650 Collier Ave Suite F, Lake Elsinore, CA 92530",Lake Elsinore,(951) 674-0376,https://www.popsfamilyplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.popsfamilyplumbing.com/. Google lists website: https://www.popsfamilyplumbing.com/,https://maps.google.com/?cid=3780036024502435878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.popsfamilyplumbing.com/,(951) 674-0376,"18650 Collier Ave Suite F, Lake Elsinore, CA 92530",https://www.popsfamilyplumbing.com/,high
Precision Carson Plumbing Solutions,precision-carson-plumbing-solutions-carson,home_services,plumber,socal,"21726 Main St, Carson, CA 90745",Carson,(424) 280-1492,http://precisioncarsonplumbingsolutions.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://precisioncarsonplumbingsolutions.com/. Google lists website: http://precisioncarsonplumbingsolutions.com/,https://maps.google.com/?cid=12581633826970044573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://precisioncarsonplumbingsolutions.com/,(424) 280-1492,"21726 Main St, Carson, CA 90745",http://precisioncarsonplumbingsolutions.com/,high
Precision Chula Vista Plumbing Services,precision-chula-vista-plumbing-services-chula-vista,home_services,plumber,socal,"919-45 Otay Lakes Rd, Chula Vista, CA 91913",Chula Vista,(858) 224-8364,http://precisionchulavistaplumbingservices.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://precisionchulavistaplumbingservices.com/. Google lists website: http://precisionchulavistaplumbingservices.com/,https://maps.google.com/?cid=12212756956097829274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://precisionchulavistaplumbingservices.com/,(858) 224-8364,"919-45 Otay Lakes Rd, Chula Vista, CA 91913",http://precisionchulavistaplumbingservices.com/,high
Precision Plumbing,precision-plumbing-mission-viejo,home_services,plumber,socal,"26571 Dolorosa, Mission Viejo, CA 92691",Mission Viejo,(949) 235-1188,https://precisionplumbingoc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://precisionplumbingoc.com/. Google lists website: https://precisionplumbingoc.com/,https://maps.google.com/?cid=18267437172967226522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://precisionplumbingoc.com/,(949) 235-1188,"26571 Dolorosa, Mission Viejo, CA 92691",https://precisionplumbingoc.com/,high
Precision Plumbing & Drain,precision-plumbing-drain-canyon-lake,home_services,plumber,socal,"22957 Skylink Dr, Canyon Lake, CA 92587",Canyon Lake,(951) 609-7937,http://plumbing-precision.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://plumbing-precision.com/. Google lists website: http://plumbing-precision.com/,https://maps.google.com/?cid=6339772308966934800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://plumbing-precision.com/,(951) 609-7937,"22957 Skylink Dr, Canyon Lake, CA 92587",http://plumbing-precision.com/,high
Precision one services inc.,precision-one-services-inc-beaumont,home_services,plumber,socal,"1489 Flamingo St, Beaumont, CA 92223",Beaumont,(909) 351-0696,https://www.precisiononeservices.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.precisiononeservices.com/. Google lists website: https://www.precisiononeservices.com/,https://maps.google.com/?cid=838785048217708330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.precisiononeservices.com/,(909) 351-0696,"1489 Flamingo St, Beaumont, CA 92223",https://www.precisiononeservices.com/,high
Preferred Plumbing and Rooter Services,preferred-plumbing-and-rooter-services-pomona,home_services,plumber,socal,"2300 S Reservoir St Suite 115, Pomona, CA 91766",Pomona,(877) 298-8105,https://www.preferredplumbingca.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.preferredplumbingca.com/. Google lists website: https://www.preferredplumbingca.com/,https://maps.google.com/?cid=13317918810068648097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.preferredplumbingca.com/,(877) 298-8105,"2300 S Reservoir St Suite 115, Pomona, CA 91766",https://www.preferredplumbingca.com/,high
